ID_Visitor,Visits,products_visits,products_category_visits,deviceCategory,campaign,medium,continent,Product_Category,CA
ID4771214490771394294,53,20,3,desktop,(not set),(none),Americas,Apparel,68.99
ID3468138784701552288,87,47,7,desktop,(not set),(none),Americas,Accessories,68.94
ID3468138784701552288,87,47,7,desktop,(not set),(none),Americas,Housewares,68.94
ID3468138784701552288,87,47,7,desktop,(not set),(none),Americas,Lifestyle,68.94
ID7406415657806773244,154,50,11,desktop,(not set),(none),Americas,Apparel,68.91
ID7406415657806773244,154,50,11,desktop,(not set),(none),Americas,Office,68.91
ID9253755615213751082,47,24,3,mobile,(not set),(none),Americas,Bags,68.87
ID9853584520646834627,278,52,8,desktop,(not set),(none),Americas,Apparel,68.76
ID8128044276581168688,69,16,5,desktop,(not set),(none),Americas,Headgear,68.76
ID6019250371266018311,71,24,3,desktop,(not set),(none),Americas,Apparel,68.76
ID8128044276581168688,69,16,5,desktop,(not set),(none),Americas,Apparel,68.76
ID9853584520646834627,278,52,8,desktop,(not set),(none),Americas,Bags,68.76
ID8379929056656388083,149,53,7,desktop,(not set),(none),Americas,Apparel,67.99
ID707174453609697560,82,37,6,desktop,(not set),(none),Americas,Apparel,67.99
ID5151881094154298201,37,21,3,mobile,(not set),(none),Americas,Apparel,67.96
ID452728441970444157,105,42,6,desktop,(not set),(none),Americas,Office,67.96
ID4061383032908254634,113,48,8,desktop,(not set),(none),Americas,Apparel,67.96
ID4061383032908254634,113,48,8,desktop,(not set),(none),Americas,Office,67.96
ID1916023905118162049,62,25,4,desktop,(not set),(none),Americas,Apparel,67.56
ID5043024428253608330,91,24,4,desktop,(not set),(none),Americas,Apparel,67.56
ID3348449424172649440,191,62,8,desktop,(not set),(none),Americas,Apparel,67.56
ID9588908882266612738,159,44,7,desktop,(not set),(none),Americas,Apparel,67.56
ID1056878480433332365,81,62,7,desktop,(not set),(none),Americas,Apparel,66.99
ID7595424386639223686,17,8,3,desktop,(not set),(none),Americas,Apparel,66.99
ID5174823732437422013,73,52,6,desktop,(not set),(none),Americas,Apparel,66.76
ID5843493310673425771,122,36,6,desktop,(not set),(none),Americas,Apparel,66.36
ID0076529729049367813,147,53,7,desktop,(not set),(none),Americas,Apparel,65.99
ID5677740195938501149,101,40,5,desktop,(not set),(none),Americas,Apparel,65.99
ID8673840761390618502,36,26,4,tablet,(not set),(none),Americas,Accessories,65.96
ID8673840761390618502,36,26,4,tablet,(not set),(none),Americas,Drinkware,65.96
ID4973306700711399156,193,55,10,desktop,(not set),(none),Americas,Office,65.88
ID4973306700711399156,193,55,10,desktop,(not set),(none),Americas,Drinkware,65.88
ID4973306700711399156,193,55,10,desktop,(not set),(none),Americas,Lifestyle,65.88
ID6296278045589071160,114,40,6,desktop,(not set),(none),Americas,Apparel,65.56
ID3535157243408917520,39,21,3,desktop,(not set),(none),Americas,Apparel,65.56
ID2050051246311654056,42,25,3,desktop,(not set),(none),Americas,Apparel,64.99
ID2814253579769492109,87,26,5,desktop,(not set),(none),Americas,Apparel,64.99
ID6966023444510052421,33,16,4,desktop,(not set),(none),Americas,Apparel,64.99
ID4924742829648731109,86,49,5,desktop,(not set),(none),Americas,Apparel,64.98
ID3598021100019368600,78,60,10,desktop,(not set),(none),Americas,Apparel,64.76
ID3151287811920286520,71,24,4,desktop,(not set),(none),Americas,Apparel,64.76
ID3598021100019368600,78,60,10,desktop,(not set),(none),Americas,Drinkware,64.76
ID1716182036681293379,64,29,5,desktop,(not set),(none),Americas,Bags,64.74
ID1716182036681293379,64,29,5,desktop,(not set),(none),Americas,Lifestyle,64.74
ID9221994018681606788,245,134,18,desktop,(not set),(none),Americas,Apparel,64.36
ID6033687710864775123,42,16,4,desktop,(not set),(none),Americas,Drinkware,64.36
ID5058838630495923334,102,31,4,desktop,(not set),(none),Americas,Apparel,64.36
ID4925657215471046403,48,24,3,desktop,(not set),(none),Americas,Apparel,64.36
ID5205284531932761825,82,43,8,desktop,(not set),(none),Americas,Office,64.18
ID5205284531932761825,82,43,8,desktop,(not set),(none),Americas,Drinkware,64.18
ID4013826819302935041,55,31,6,desktop,(not set),(none),Americas,Bags,63.99
ID803888563485194008,60,14,3,desktop,(not set),(none),Asia,Apparel,63.99
ID5245309370233486788,31,12,2,desktop,(not set),(none),Americas,Apparel,63.99
ID7983896832980033675,24,12,3,desktop,(not set),(none),Americas,Apparel,63.99
ID4273477250072591183,156,86,12,desktop,(not set),(none),Americas,Apparel,63.99
ID7344052172589114599,40,20,3,desktop,(not set),(none),Americas,Apparel,63.99
ID531400332110604167,156,61,10,desktop,(not set),(none),Americas,Apparel,63.99
ID897566953286247040,71,60,6,desktop,(not set),(none),Americas,Apparel,63.99
ID916418463050257488,74,21,5,desktop,(not set),referral,Americas,Apparel,63.99
ID8635032301713979066,61,33,6,desktop,(not set),(none),Americas,Apparel,63.99
ID2794411975075446224,21,13,2,desktop,(not set),(none),Americas,Drinkware,63.97
ID4761684034404885691,70,48,6,desktop,(not set),referral,Americas,Drinkware,63.96
ID858907398877026247,201,76,13,desktop,(not set),(none),Americas,Accessories,63.96
ID4761684034404885691,70,48,6,desktop,(not set),referral,Americas,Apparel,63.96
ID858907398877026247,201,76,13,desktop,(not set),(none),Americas,Apparel,63.96
ID7939582431160055646,144,38,5,desktop,(not set),(none),Americas,Apparel,63.56
ID8202507786150001667,29,11,3,desktop,(not set),(none),Americas,Bags,63.56
ID8202507786150001667,29,11,3,desktop,(not set),(none),Americas,Accessories,63.56
ID1195443770877125809,204,100,15,desktop,(not set),(none),Americas,Apparel,63.14
ID1195443770877125809,204,100,15,desktop,(not set),(none),Americas,Bags,63.14
ID8091284002796565569,59,24,3,mobile,(not set),organic,Americas,Apparel,62.99
ID1978868515963084363,49,12,2,desktop,(not set),(none),Americas,Apparel,62.99
ID923997752068871551,199,85,11,desktop,(not set),(none),Americas,Apparel,62.99
ID5704821890864354463,93,30,6,desktop,(not set),(none),Americas,Apparel,62.99
ID0435284079726114731,35,16,5,desktop,(not set),(none),Americas,Drinkware,62.76
ID6340734756756019122,45,15,3,desktop,(not set),(none),Americas,Apparel,62.76
ID1366164390851974199,32,23,3,desktop,(not set),(none),Americas,Apparel,61.99
ID3978014163189358246,20,7,3,mobile,(not set),(none),Americas,Apparel,61.99
ID896420018503205883,61,38,7,desktop,(not set),(none),Americas,Apparel,61.99
ID7950848969150459416,82,21,3,mobile,(not set),(none),Americas,Apparel,61.99
ID1551685942677239452,26,15,4,mobile,(not set),(none),Americas,Apparel,61.99
ID2416466435320363096,55,10,4,desktop,(not set),(none),Americas,Bags,61.99
ID6392933882994138879,30,15,3,desktop,(not set),(none),Americas,Apparel,61.99
ID9930798771236875483,148,41,6,desktop,(not set),(none),Americas,Apparel,61.99
ID3296487568107567712,107,26,4,mobile,(not set),(none),Americas,Office,61.96
ID6007466842428480250,39,19,4,desktop,(not set),(none),Americas,Drinkware,61.96
ID3296487568107567712,107,26,4,mobile,(not set),(none),Americas,Headgear,61.96
ID2127057091012391877,116,79,12,desktop,(not set),(none),Americas,Drinkware,61.96
ID2127057091012391877,116,79,12,desktop,(not set),(none),Americas,Apparel,61.96
ID0733100744412065311,51,14,2,desktop,(not set),(none),Europe,Apparel,61.96
ID2076798586652430197,18,2,1,tablet,(not set),(none),Americas,Waze,61.94
ID5389570211397748919,100,38,7,desktop,(not set),(none),Americas,Apparel,61.92
ID5389570211397748919,100,38,7,desktop,(not set),(none),Americas,Office,61.92
ID005339642194263188,238,24,4,desktop,(not set),(none),Americas,Lifestyle,61.88
ID005339642194263188,238,24,4,desktop,(not set),(none),Americas,Office,61.88
ID1697669626154342415,95,29,5,desktop,(not set),(none),Americas,Apparel,60.99
ID2708901230247086106,62,33,5,desktop,(not set),(none),Americas,Apparel,60.99
ID4984938517097461909,13,4,3,desktop,(not set),referral,Americas,Apparel,60.99
ID0464008745098440718,25,12,2,desktop,(not set),(none),Americas,Apparel,60.99
ID1924458237730000404,84,29,5,mobile,(not set),(none),Americas,Apparel,60.99
ID0994538457525801858,98,35,6,desktop,(not set),(none),Americas,Apparel,60.36
ID8386005360264400934,88,49,6,desktop,(not set),(none),Americas,Apparel,59.99
ID3460381469953102628,7,4,3,tablet,(not set),(none),Americas,Apparel,59.99
ID1740096949560523754,17,13,2,desktop,(not set),referral,Americas,Apparel,59.99
ID835945267501881844,70,40,6,desktop,(not set),(none),Americas,Apparel,59.96
ID0659725542729208475,90,70,9,desktop,(not set),(none),Americas,Apparel,59.96
ID6777137724610600801,37,15,4,desktop,(not set),(none),Americas,Apparel,59.96
ID835945267501881844,70,40,6,desktop,(not set),(none),Americas,Waze,59.96
ID116430981904323422,60,15,3,desktop,(not set),(none),Americas,Drinkware,59.96
ID0659725542729208475,90,70,9,desktop,(not set),(none),Americas,Accessories,59.96
ID6777137724610600801,37,15,4,desktop,(not set),(none),Americas,Drinkware,59.96
ID0934250478833663076,164,82,13,desktop,(not set),(none),Americas,Apparel,59.92
ID0934250478833663076,164,82,13,desktop,(not set),(none),Americas,Office,59.92
ID3478504089708094243,167,86,12,desktop,(not set),(none),Americas,Lifestyle,59.91
ID3478504089708094243,167,86,12,desktop,(not set),(none),Americas,Electronics,59.91
ID1900898927258752827,79,35,4,desktop,(not set),(none),Americas,Apparel,59.56
ID4685001858485495456,124,107,12,desktop,(not set),(none),Americas,Apparel,58.99
ID2807673742303315908,120,36,4,mobile,(not set),(none),Americas,Apparel,58.99
ID36617629525523089,44,22,4,desktop,(not set),referral,Americas,Apparel,58.98
ID36617629525523089,44,22,4,desktop,(not set),referral,Americas,Electronics,58.98
ID9465622574731169620,173,93,15,desktop,(not set),(none),Americas,Apparel,58.7
ID9465622574731169620,173,93,15,desktop,(not set),(none),Americas,Drinkware,58.7
ID8413068470512078084,381,125,17,desktop,(not set),(none),Americas,Gift Cards,58.0
ID6962915449516970048,85,33,6,desktop,(not set),(none),Americas,Apparel,57.99
ID7940447523657179296,30,15,4,desktop,(not set),organic,Americas,Apparel,57.99
ID6366599753024688365,58,34,5,desktop,(not set),(none),Europe,Apparel,57.99
ID5237766343939358794,218,80,13,desktop,(not set),(none),Americas,Apparel,57.96
ID0114893528564579143,271,104,14,tablet,(not set),(none),Americas,Notebooks & Journals,57.96
ID0114893528564579143,271,104,14,tablet,(not set),(none),Americas,Apparel,57.96
ID5237766343939358794,218,80,13,desktop,(not set),(none),Americas,Electronics,57.96
ID3435570511670924970,429,160,21,desktop,(not set),(none),Americas,Apparel,57.570000000000007
ID1157125001046476937,19,12,2,desktop,(not set),(none),Americas,Apparel,56.99
ID8989237843879391411,141,77,10,desktop,(not set),(none),Americas,Apparel,56.99
ID3099454616980621079,12,7,3,desktop,(not set),(none),Americas,Apparel,56.99
ID3213792540886957239,43,35,6,desktop,(not set),(none),Americas,Apparel,56.99
ID7681832015202637738,19,12,2,desktop,(not set),organic,Americas,Apparel,56.99
ID6366738125554594213,87,16,4,desktop,(not set),(none),Americas,Lifestyle,56.8
ID6572163684881501472,123,49,7,desktop,(not set),(none),Americas,Apparel,56.76
ID6572163684881501472,123,49,7,desktop,(not set),(none),Americas,Drinkware,56.76
ID6299562525821185626,49,29,5,desktop,(not set),(none),Americas,Apparel,55.99
ID3410954577195057515,153,104,17,desktop,(not set),(none),Americas,Apparel,55.99
ID4520968716061695864,61,13,3,desktop,(not set),(none),Americas,Apparel,55.96
ID4520968716061695864,61,13,3,desktop,(not set),(none),Americas,Drinkware,55.96
ID0834453370110165389,31,17,3,desktop,(not set),(none),Americas,Apparel,53.99
ID6489080031985110076,257,154,22,desktop,(not set),(none),Americas,Apparel,53.96
ID4353126810797265189,52,33,7,desktop,(not set),(none),Americas,Office,53.96
ID6489080031985110076,257,154,22,desktop,(not set),(none),Americas,Lifestyle,53.96
ID0573792080831880040,68,40,6,desktop,(not set),(none),Americas,Apparel,53.96
ID0573792080831880040,68,40,6,desktop,(not set),(none),Americas,Office,53.96
ID1438175250765440260,86,29,6,mobile,(not set),(none),Americas,Apparel,53.96
ID5186081045797872289,105,26,6,desktop,(not set),(none),Americas,Bags,53.96
ID4353126810797265189,52,33,7,desktop,(not set),(none),Americas,Apparel,53.96
ID1438175250765440260,86,29,6,mobile,(not set),(none),Americas,Office,53.96
ID5186081045797872289,105,26,6,desktop,(not set),(none),Americas,Drinkware,53.96
ID3972486410352856128,113,44,9,desktop,(not set),(none),Americas,Drinkware,53.88
ID3972486410352856128,113,44,9,desktop,(not set),(none),Americas,Lifestyle,53.88
ID3972486410352856128,113,44,9,desktop,(not set),(none),Americas,Office,53.88
ID3972486410352856128,113,44,9,desktop,(not set),(none),Americas,Housewares,53.88
ID3544319698789912473,68,37,4,desktop,(not set),(none),Americas,Apparel,53.79
ID9257707423255469457,24,16,4,desktop,(not set),(none),Americas,Apparel,53.79
ID6530155408321990119,83,32,4,desktop,(not set),(none),Americas,Apparel,53.79
ID1201752200432942161,21,12,2,desktop,(not set),(none),Americas,Apparel,53.79
ID2627508925809214754,54,27,4,desktop,(not set),(none),Americas,Drinkware,53.16
ID322228537289095245,83,33,4,desktop,(not set),organic,Americas,Apparel,52.99
ID8320651005755602125,133,49,8,mobile,(not set),(none),Americas,Apparel,52.99
ID0231481887069911183,23,12,2,desktop,(not set),(none),Americas,Apparel,52.79
ID5028269637803090356,61,40,7,desktop,(not set),(none),Americas,Gift Cards,52.0
ID0897654125845152658,33,17,3,desktop,(not set),(none),Americas,Gift Cards,52.0
ID8380758485176387749,18,12,2,mobile,(not set),(none),Americas,Headgear,51.98
ID746975101244077459,42,22,4,desktop,(not set),(none),Americas,Office,51.96
ID2734277132701240130,180,116,14,desktop,(not set),cpm,Americas,Apparel,51.96
ID2734277132701240130,180,116,14,desktop,(not set),cpm,Americas,Office,51.96
ID746975101244077459,42,22,4,desktop,(not set),(none),Americas,Apparel,51.96
ID4861727380918168218,80,19,6,desktop,(not set),(none),Americas,Office,51.96
ID4861727380918168218,80,19,6,desktop,(not set),(none),Americas,Apparel,51.96
ID1395211458092919776,65,34,6,desktop,(not set),(none),Americas,Lifestyle,51.94
ID1395211458092919776,65,34,6,desktop,(not set),(none),Americas,Drinkware,51.94
ID5789628268074280391,165,91,13,desktop,(not set),(none),Americas,Apparel,51.79
ID6214016505412778340,41,29,3,desktop,(not set),(none),Americas,Apparel,51.79
ID0446530628716956924,31,12,2,desktop,(not set),(none),Americas,Apparel,51.79
ID2964132388460265320,108,32,5,desktop,(not set),(none),Americas,Apparel,51.79
ID6230711992146331742,66,15,4,desktop,(not set),(none),Americas,Apparel,51.570000000000007
ID3395251230971763011,62,44,7,desktop,(not set),(none),Americas,Drinkware,51.33
ID4815752337215431060,66,24,3,desktop,(not set),(none),Americas,Drinkware,51.18
ID3906220352266938232,139,50,9,desktop,(not set),(none),Americas,Drinkware,51.16
ID2775394985633648624,142,64,9,desktop,(not set),(none),Americas,Office,49.96
ID2775394985633648624,142,64,9,desktop,(not set),(none),Americas,Drinkware,49.96
ID4716582509715548824,55,34,6,desktop,(not set),(none),Americas,Office,49.8
ID8379398938146461034,45,32,4,desktop,(not set),(none),Americas,Apparel,49.79
ID1178415213642758789,47,23,4,desktop,(not set),(none),Americas,Electronics,48.99
ID5267602855246889214,63,33,6,desktop,(not set),(none),Americas,Electronics,48.99
ID9922694841308849938,34,12,2,desktop,(not set),(none),Americas,Apparel,48.79
ID5918411190204797913,108,51,7,desktop,(not set),(none),Americas,Apparel,48.79
ID4233876642049714828,34,24,3,desktop,(not set),(none),Americas,Apparel,47.99
ID8224029032220919338,22,15,4,tablet,(not set),(none),Americas,Drinkware,47.98
ID9705754144788625017,75,31,6,desktop,(not set),(none),Americas,Office,47.96
ID922615354832601075,94,59,9,desktop,(not set),(none),Americas,Office,47.96
ID922615354832601075,94,59,9,desktop,(not set),(none),Americas,Drinkware,47.96
ID9705754144788625017,75,31,6,desktop,(not set),(none),Americas,Apparel,47.96
ID86439549065030167,74,35,5,desktop,(not set),(none),Americas,Lifestyle,47.95
ID0068546456225736307,198,112,14,desktop,(not set),(none),Americas,Apparel,47.94
ID0068546456225736307,198,112,14,desktop,(not set),(none),Americas,Office,47.94
ID3577891646273486122,21,12,2,desktop,(not set),(none),Americas,Apparel,47.79
ID2196740575816500871,95,39,6,desktop,(not set),(none),Americas,Apparel,47.79
ID0789927106089725270,93,49,8,desktop,(not set),(none),Americas,Apparel,47.79
ID0157339933798750931,80,60,8,desktop,(not set),(none),Americas,Apparel,47.79
ID2093025970866126712,43,25,3,desktop,(not set),(none),Americas,Apparel,47.79
ID679645045413988495,20,12,2,desktop,(not set),(none),Americas,Apparel,47.79
ID8883064592655631631,60,36,6,desktop,(not set),(none),Americas,Apparel,47.79
ID3247985918659922679,83,36,6,desktop,(not set),(none),Americas,Apparel,47.79
ID2174772547924417829,121,66,9,desktop,(not set),(none),Americas,Drinkware,47.58
ID2174772547924417829,121,66,9,desktop,(not set),(none),Americas,Lifestyle,47.58
ID3538702271871560672,37,25,4,desktop,(not set),(none),Americas,Drinkware,47.56
ID3964580077088132526,19,9,2,desktop,(not set),(none),Americas,Electronics,46.99
ID2620142844121221777,21,12,2,desktop,(not set),(none),Americas,Apparel,46.79
ID3013043151561993524,72,44,5,desktop,(not set),(none),Americas,Apparel,46.79
ID4598118840866939868,20,13,2,desktop,(not set),(none),Americas,Apparel,46.79
ID1553504908601719051,277,82,15,desktop,(not set),referral,Americas,Lifestyle,46.410000000000004
ID1553504908601719051,277,82,15,desktop,(not set),referral,Americas,Office,46.410000000000004
ID0777578217567505121,102,36,4,mobile,(not set),(none),Americas,Apparel,45.99
ID3575272597943168955,8,4,3,desktop,(not set),(none),Americas,Electronics,45.99
ID8479157276312488883,173,37,5,desktop,(not set),(none),Americas,Drinkware,45.98
ID9490705353206455281,86,27,5,desktop,(not set),(none),Americas,Apparel,45.79
ID1285811160522710067,19,12,2,desktop,(not set),(none),Americas,Apparel,45.79
ID1922536845404331112,32,21,3,desktop,(not set),(none),Americas,Apparel,45.79
ID4561223317257088622,84,58,8,desktop,(not set),(none),Americas,Apparel,45.79
ID6715636871396897050,318,164,24,desktop,(not set),(none),Americas,Apparel,45.79
ID8386027227055813361,36,13,2,desktop,(not set),(none),Americas,Apparel,45.79
ID9963742951438650349,49,27,4,desktop,(not set),(none),Americas,Apparel,45.79
ID3158480820561583976,35,17,4,desktop,(not set),(none),Americas,Backpacks,45.39
ID9771437221362506189,116,47,8,mobile,(not set),(none),Americas,Electronics,44.99
ID2706500429954403422,121,47,7,mobile,(not set),(none),Americas,Apparel,44.99
ID2867026002929382725,237,63,9,desktop,(not set),(none),Americas,Drinkware,44.76
ID2867026002929382725,237,63,9,desktop,(not set),(none),Americas,Apparel,44.76
ID1118628644000079833,74,15,4,desktop,(not set),(none),Asia,Apparel,44.59
ID734695769767612161,49,35,6,desktop,(not set),(none),Americas,Apparel,44.59
ID590094729131157044,60,24,3,mobile,(not set),(none),Americas,Apparel,43.99
ID7886613135451853273,40,12,2,desktop,(not set),(none),Asia,Apparel,43.99
ID1947121287364717065,11,7,3,desktop,(not set),(none),Americas,Apparel,43.99
ID5099121232438244157,25,15,4,desktop,(not set),(none),Americas,Apparel,43.99
ID8632030329369995030,107,71,10,desktop,(not set),(none),Americas,Drinkware,43.96
ID8632030329369995030,107,71,10,desktop,(not set),(none),Americas,Apparel,43.96
ID852340024895888997,82,30,5,desktop,(not set),(none),Americas,Office,43.44
ID6190665694440692761,18,13,2,desktop,(not set),(none),Americas,Apparel,42.99
ID8337573900775639838,128,59,8,desktop,(not set),(none),Americas,Apparel,42.98
ID1049505592515499633,71,42,6,desktop,(not set),(none),Americas,Drinkware,42.98
ID1895782678595492670,143,71,11,desktop,(not set),(none),Americas,Apparel,42.98
ID5369119597016381899,52,33,4,desktop,(not set),(none),Americas,Electronics,41.99
ID903092138107493329,99,30,5,desktop,(not set),(none),Americas,Notebooks & Journals,41.96
ID7787965754580189953,34,14,3,desktop,(not set),(none),Americas,Office,41.96
ID0895662371717946210,175,111,17,desktop,(not set),organic,Americas,Office,41.96
ID0895662371717946210,175,111,17,desktop,(not set),organic,Americas,Apparel,41.96
ID903092138107493329,99,30,5,desktop,(not set),(none),Americas,Drinkware,41.96
ID7787965754580189953,34,14,3,desktop,(not set),(none),Americas,Drinkware,41.96
ID3538928341316369424,227,108,16,desktop,(not set),(none),Americas,Bags,41.16
ID3538928341316369424,227,108,16,desktop,(not set),(none),Americas,Apparel,41.16
ID4239590118714521081,68,33,4,mobile,(not set),(none),Americas,Apparel,40.99
ID19814677684676098,150,68,9,desktop,(not set),(none),Americas,Drinkware,40.98
ID1034770188837469990,489,164,25,desktop,(not set),(none),Americas,Lifestyle,40.95
ID5487175269492729703,74,67,11,desktop,(not set),(none),Americas,Electronics,40.9
ID1599852514978862986,171,62,10,desktop,(not set),(none),Americas,Lifestyle,40.44
ID1599852514978862986,171,62,10,desktop,(not set),(none),Americas,Office,40.44
ID7328155589685273432,88,67,9,desktop,(not set),(none),Americas,Electronics,39.99
ID5130291544315310058,129,100,13,desktop,(not set),(none),Americas,Apparel,39.98
ID3159050604918463196,92,33,5,desktop,(not set),(none),Americas,Apparel,39.96
ID3159050604918463196,92,33,5,desktop,(not set),(none),Americas,Bottles,39.96
ID1255447654498305534,95,48,9,desktop,(not set),(none),Americas,Bottles,39.96
ID7544229451088045395,25,9,4,desktop,(not set),(none),Americas,Office,39.96
ID1255447654498305534,95,48,9,desktop,(not set),(none),Americas,Apparel,39.96
ID7544229451088045395,25,9,4,desktop,(not set),(none),Americas,Drinkware,39.96
ID6100219091617645291,80,24,4,desktop,(not set),(none),Americas,Apparel,39.38
ID0175697895967494517,19,7,3,mobile,(not set),(none),Americas,Waze,38.910000000000004
ID0190642816438085656,14,4,3,desktop,(not set),(none),Americas,Drinkware,38.8
ID6099463332301781487,141,73,9,desktop,(not set),(none),Americas,Apparel,38.39
ID4267209767907289538,54,35,6,tablet,(not set),(none),Americas,Waze,37.97
ID7522241323789304840,151,68,9,desktop,(not set),(none),Americas,Accessories,37.76
ID2543151459368346920,42,12,2,desktop,(not set),(none),Americas,Office,37.56
ID7680759434454622438,167,111,18,desktop,(not set),(none),Americas,Office,37.0
ID5990197890122139717,37,24,3,desktop,(not set),(none),Europe,Apparel,36.99
ID7806543448896890229,6,1,1,desktop,(not set),(none),Americas,Apparel,36.99
ID4647505914839180188,131,42,3,desktop,(not set),(none),Americas,Apparel,36.39
ID2323370147843755314,57,31,4,desktop,(not set),(none),Americas,${productitem.product.origCatName},36.16
ID3440800253483644462,162,54,8,desktop,(not set),(none),Americas,Apparel,35.99
ID349551334219637713,100,79,10,desktop,(not set),(none),Americas,Apparel,35.99
ID8461125385427313402,130,53,8,desktop,(not set),(none),Americas,Electronics,35.98
ID8084853554695349186,50,26,4,desktop,(not set),(none),Americas,Lifestyle,35.96
ID8084853554695349186,50,26,4,desktop,(not set),(none),Americas,Drinkware,35.96
ID3718124829225998463,248,122,20,desktop,(not set),(none),Americas,Bags,35.94
ID3718124829225998463,248,122,20,desktop,(not set),(none),Americas,Drinkware,35.94
ID9982895886072793603,75,36,6,desktop,(not set),(none),Americas,Apparel,34.99
ID0457728965473786479,55,29,4,desktop,(not set),(none),Americas,Office,34.5
ID1634435651836897425,257,154,22,desktop,(not set),(none),Americas,Office,34.38
ID1634435651836897425,257,154,22,desktop,(not set),(none),Americas,Lifestyle,34.38
ID3835994298687662664,14,4,4,desktop,(not set),(none),Americas,Apparel,34.38
ID892253650152462516,9,4,3,desktop,(not set),(none),Americas,Gift Cards,34.0
ID2880561522667457576,66,18,4,desktop,(not set),(none),Americas,Headgear,33.99
ID1203064658945924144,103,46,8,desktop,AW - Dynamic Search Ads Whole Site,cpc,Europe,Apparel,33.99
ID5821918724383894548,38,14,3,desktop,(not set),(none),Americas,Apparel,32.99
ID2908993415254649761,52,25,5,desktop,(not set),(none),Americas,${productitem.product.origCatName},32.18
ID4727618215092772991,53,43,5,desktop,(not set),(none),Americas,Electronics,31.99
ID0741389474680057629,156,54,9,desktop,(not set),(none),Americas,Office,31.96
ID0741389474680057629,156,54,9,desktop,(not set),(none),Americas,Drinkware,31.96
ID3206053801824518527,60,19,4,desktop,(not set),(none),Americas,Office,31.92
ID0929362987214513491,62,24,3,desktop,(not set),(none),Americas,Apparel,31.39
ID5743796585353969433,72,14,3,desktop,(not set),(none),Americas,Apparel,31.39
ID541723931810773095,21,9,2,desktop,(not set),(none),Americas,Electronics,31.39
ID3609914106843763163,40,33,7,desktop,(not set),(none),Americas,Apparel,30.99
ID9798839014162565789,89,42,5,mobile,(not set),(none),Americas,Apparel,30.99
ID3546486479053564319,61,45,7,desktop,(not set),(none),Americas,Headgear,30.99
ID3682115393898564983,108,64,8,desktop,(not set),(none),Americas,Apparel,30.99
ID4166325235385141102,40,11,3,desktop,(not set),(none),Americas,Lifestyle,30.59
ID7810785569344571093,107,76,10,desktop,(not set),(none),Americas,Apparel,30.18
ID376313822453352161,64,28,6,desktop,(not set),organic,Americas,Apparel,29.99
ID9843808262868142262,87,61,7,desktop,(not set),(none),Americas,Drinkware,29.979999999999997
ID7757837653152946419,50,40,7,desktop,(not set),(none),Americas,Office,29.979999999999997
ID7757837653152946419,50,40,7,desktop,(not set),(none),Americas,Apparel,29.979999999999997
ID138351554340162956,103,61,9,desktop,(not set),(none),Americas,Accessories,29.96
ID090327840318017838,56,40,5,desktop,(not set),(none),Americas,Office,29.96
ID138351554340162956,103,61,9,desktop,(not set),(none),Americas,Lifestyle,29.96
ID341351070942762610,22,14,2,desktop,(not set),(none),Americas,Waze,29.92
ID8417202623298662742,226,38,6,desktop,(not set),(none),Americas,Apparel,29.18
ID9377458374004899718,148,58,13,desktop,(not set),(none),Americas,Electronics,29.16
ID9377458374004899718,148,58,13,desktop,(not set),(none),Americas,Office,29.16
ID770591642514840189,118,41,7,desktop,(not set),organic,Americas,Apparel,28.99
ID1868935000075627039,137,78,9,desktop,(not set),(none),Americas,Headgear,28.99
ID0598117673403235855,21,13,2,desktop,(not set),(none),Americas,Apparel,28.99
ID3582956015657288253,79,34,7,desktop,(not set),(none),Americas,Apparel,28.99
ID6601465806471349240,91,24,4,desktop,(not set),(none),Americas,Apparel,28.99
ID6188862872478223298,45,36,4,desktop,(not set),(none),Americas,Drinkware,28.99
ID2845007611633315187,20,9,2,desktop,(not set),(none),Asia,Bags,28.99
ID0474194738383570173,149,99,12,desktop,(not set),(none),Americas,Apparel,28.99
ID2169536133056413010,425,149,21,desktop,(not set),(none),Americas,Office,28.99
ID4284396737660409428,75,46,6,desktop,(not set),(none),Americas,Drinkware,28.99
ID7632396110260336309,193,113,13,desktop,(not set),(none),Americas,Drinkware,28.9
ID5541886923093040975,374,105,14,desktop,(not set),(none),Americas,Lifestyle,28.200000000000003
ID5025697082538917996,20,13,2,desktop,(not set),(none),Americas,Waze,27.99
ID4525480404637930448,6,1,1,desktop,(not set),(none),Americas,Waze,27.99
ID2925488899469760262,142,85,10,desktop,(not set),(none),Americas,Apparel,27.99
ID0053077699040878872,18,12,2,desktop,(not set),(none),Americas,Apparel,27.99
ID9178268652793485152,61,36,5,desktop,(not set),(none),Americas,Apparel,27.99
ID3213274881393839783,22,6,3,desktop,(not set),(none),Americas,Apparel,27.99
ID2316037784893459235,44,33,5,desktop,(not set),(none),Americas,Headgear,27.99
ID3119753230515283152,32,12,4,mobile,(not set),(none),Americas,Apparel,27.99
ID1334008915798864953,58,23,3,desktop,(not set),(none),Americas,Apparel,27.99
ID2295871331415471856,177,60,6,desktop,(not set),(none),Americas,Apparel,27.99
ID5579426587709014317,17,3,3,desktop,(not set),(none),Americas,Apparel,27.99
ID0830215024600450137,83,57,7,mobile,(not set),(none),Americas,Drinkware,27.99
